abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
portal;allgather;1;1;16384;306657;16384
portal;allgather;1;1;16384;177957;16384
portal;allgather;1;1;16384;357723;16384
portal;allgather;1;1;16384;5826;16384
portal;allgather;1;1;16384;356352;16384
portal;allgather;1;1;16384;356550;16384
portal;allgather;1;1;16384;306240;16384
portal;allgather;1;1;16384;278205;16384
portal;allgather;1;1;16384;302637;16384
portal;allgather;1;1;16384;356773;16384
portal;allgather;1;1;16384;357540;16384
portal;allgather;1;1;16384;5819;16384
portal;allgather;1;1;32768;599555;32768
portal;allgather;1;1;32768;362966;32768
portal;allgather;1;1;32768;362859;32768
portal;allgather;1;1;32768;430399;32768
portal;allgather;1;1;32768;638996;32768
portal;allgather;1;1;32768;362331;32768
portal;allgather;1;1;32768;721491;32768
portal;allgather;1;1;32768;609542;32768
portal;allgather;1;1;32768;363834;32768
portal;allgather;1;1;32768;363509;32768
portal;allgather;1;1;32768;363506;32768
portal;allgather;1;1;32768;721782;32768
portal;allgather;1;1;32768;723012;32768
portal;allgather;1;1;32768;721980;32768
portal;allgather;1;1;32768;701702;32768
portal;allgather;1;1;32768;609530;32768
portal;allgather;1;1;32768;362923;32768
portal;allgather;1;1;32768;721648;32768
portal;allgather;1;1;32768;362966;32768
portal;allgather;1;1;32768;609583;32768
portal;allgather;1;1;32768;362765;32768
portal;allgather;1;1;32768;722032;32768
portal;allgather;1;1;32768;600739;32768
portal;allgather;1;1;32768;363135;32768
portal;allgather;1;1;32768;721968;32768
portal;allgather;1;1;32768;600372;32768
portal;allgather;1;1;32768;464150;32768
portal;allgather;1;1;32768;637732;32768
portal;allgather;1;1;32768;702296;32768
portal;allgather;1;1;32768;702317;32768
portal;allgather;1;1;32768;369648;32768
portal;allgather;1;1;32768;722079;32768
portal;allgather;1;1;32768;362392;32768
portal;allgather;1;1;32768;464520;32768
portal;allgather;1;1;32768;721677;32768
portal;allgather;1;1;32768;362331;32768
portal;allgather;1;1;32768;721595;32768
portal;allgather;1;1;32768;362331;32768
portal;allgather;1;1;32768;609422;32768
portal;allgather;1;1;32768;638996;32768
portal;allgather;1;1;32768;721595;32768
portal;allgather;1;1;32768;613902;32768
portal;allgather;1;1;32768;466049;32768
portal;allgather;1;1;32768;609676;32768
portal;allgather;1;1;32768;613807;32768
portal;allgather;1;1;32768;609637;32768
portal;allgather;1;1;32768;600372;32768
portal;allgather;1;1;32768;463820;32768
portal;allgather;1;1;32768;721668;32768
portal;allgather;1;1;32768;702339;32768
portal;allgather;1;1;65536;31852;65536
portal;allgather;1;1;65536;1243092;65536
portal;allgather;1;1;65536;1411712;65536
portal;allgather;1;1;65536;1243340;65536
portal;allgather;1;1;65536;1451680;65536
portal;allgather;1;1;65536;1208520;65536
portal;allgather;1;1;65536;1451523;65536
portal;allgather;1;1;65536;1233788;65536
portal;allgather;1;1;65536;1451940;65536
portal;allgather;1;1;65536;1450901;65536
portal;allgather;1;1;65536;735036;65536
portal;allgather;1;1;65536;1243340;65536
portal;allgather;1;1;65536;734938;65536
portal;allgather;1;1;65536;734931;65536
portal;allgather;1;1;65536;1451681;65536
portal;allgather;1;1;65536;734809;65536
portal;allgather;1;1;65536;746833;65536
portal;allgather;1;1;65536;1243235;65536
portal;allgather;1;1;65536;935797;65536
portal;allgather;1;1;65536;1452267;65536
portal;allgather;1;1;65536;1450644;65536
portal;allgather;1;1;65536;735453;65536
portal;allgather;1;1;65536;746858;65536
portal;allgather;1;1;65536;1450896;65536
portal;allgather;1;1;65536;32393;65536
portal;allgather;1;1;65536;1411889;65536
portal;allgather;1;1;65536;1132255;65536
portal;allgather;1;1;65536;1452147;65536
portal;allgather;1;1;65536;1250047;65536
portal;allgather;1;1;65536;1451411;65536
portal;allgather;1;1;65536;772271;65536
portal;allgather;1;1;65536;746894;65536
portal;allgather;1;1;65536;936516;65536
portal;allgather;1;1;65536;1208372;65536
portal;allgather;1;1;65536;1452196;65536
portal;allgather;1;1;65536;734860;65536
portal;allgather;1;1;65536;935797;65536
portal;allgather;1;1;65536;32568;65536
portal;allgather;1;1;65536;32347;65536
portal;allgather;1;1;65536;1453308;65536
portal;allgather;1;1;65536;1451584;65536
portal;allgather;1;1;65536;1452207;65536
portal;allgather;1;1;65536;1452057;65536
portal;allgather;1;1;65536;734845;65536
portal;allgather;1;1;65536;1452075;65536
portal;allgather;1;1;65536;1451585;65536
portal;allgather;1;1;65536;1450975;65536
portal;allgather;1;1;65536;32367;65536
portal;allgather;1;1;65536;1243533;65536
portal;allgather;1;1;65536;734740;65536
portal;allgather;1;2;4096;89361;8192
portal;allgather;1;2;4096;88041;8192
portal;allgather;1;2;4096;93295;8192
portal;allgather;1;2;4096;62575;8192
portal;allgather;1;2;4096;88767;8192
portal;allgather;1;2;4096;86561;8192
portal;allgather;1;2;4096;58330;8192
portal;allgather;1;2;4096;72116;8192
portal;allgather;1;2;4096;72924;8192
portal;allgather;1;2;4096;77313;8192
portal;allgather;1;2;4096;71739;8192
portal;allgather;1;2;4096;92866;8192
portal;allgather;1;2;4096;85352;8192
portal;allgather;1;2;4096;92663;8192
portal;allgather;1;2;4096;90591;8192
portal;allgather;1;2;4096;75624;8192
portal;allgather;1;2;4096;71947;8192
portal;allgather;1;2;4096;92300;8192
portal;allgather;1;2;4096;92314;8192
portal;allgather;1;2;4096;93033;8192
portal;allgather;1;2;4096;93041;8192
portal;allgather;1;2;4096;92310;8192
portal;allgather;1;2;4096;90363;8192
portal;allgather;1;2;4096;71738;8192
portal;allgather;1;2;4096;66218;8192
portal;allgather;1;2;4096;86558;8192
portal;allgather;1;2;4096;93019;8192
portal;allgather;1;2;4096;92308;8192
portal;allgather;1;2;4096;94166;8192
portal;allgather;1;2;4096;88098;8192
portal;allgather;1;2;4096;41439;8192
portal;allgather;1;2;4096;71965;8192
portal;allgather;1;2;4096;55977;8192
portal;allgather;1;2;4096;92107;8192
portal;allgather;1;2;4096;59088;8192
portal;allgather;1;2;4096;93277;8192
portal;allgather;1;2;4096;91930;8192
portal;allgather;1;2;4096;86524;8192
portal;allgather;1;2;4096;86574;8192
portal;allgather;1;2;4096;75597;8192
portal;allgather;1;2;4096;73898;8192
portal;allgather;1;2;4096;91944;8192
portal;allgather;1;2;4096;72341;8192
portal;allgather;1;2;4096;90145;8192
portal;allgather;1;2;4096;67551;8192
portal;allgather;1;2;4096;87968;8192
portal;allgather;1;2;4096;93086;8192
portal;allgather;1;2;4096;92203;8192
portal;allgather;1;2;4096;92310;8192
portal;allgather;1;2;4096;85742;8192
portal;allgather;1;2;8192;147034;16384
