abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
portal;allgather;1;16;32768;801127;524288
portal;allgather;1;16;32768;811822;524288
portal;allgather;1;16;32768;731307;524288
portal;allgather;1;16;32768;870982;524288
portal;allgather;1;16;32768;872282;524288
portal;allgather;1;16;32768;714995;524288
portal;allgather;1;16;32768;679358;524288
portal;allgather;1;16;32768;726435;524288
portal;allgather;1;16;32768;720132;524288
portal;allgather;1;16;32768;717618;524288
portal;allgather;1;16;32768;883211;524288
portal;allgather;1;16;32768;705808;524288
portal;allgather;1;16;32768;814676;524288
portal;allgather;1;16;32768;862281;524288
portal;allgather;1;16;32768;678632;524288
portal;allgather;1;16;32768;714934;524288
portal;allgather;1;16;32768;864484;524288
portal;allgather;1;16;32768;866088;524288
portal;allgather;1;16;32768;760579;524288
portal;allgather;1;16;32768;716505;524288
portal;allgather;1;16;32768;671110;524288
portal;allgather;1;16;32768;672885;524288
portal;allgather;1;16;32768;685653;524288
portal;allgather;1;16;32768;675839;524288
portal;allgather;1;16;32768;802480;524288
portal;allgather;1;16;32768;794030;524288
portal;allgather;1;16;65536;1629011;1048576
portal;allgather;1;16;65536;1317872;1048576
portal;allgather;1;16;65536;1303888;1048576
portal;allgather;1;16;65536;1342387;1048576
portal;allgather;1;16;65536;1319369;1048576
portal;allgather;1;16;65536;1247169;1048576
portal;allgather;1;16;65536;1337886;1048576
portal;allgather;1;16;65536;1326673;1048576
portal;allgather;1;16;65536;1327301;1048576
portal;allgather;1;16;65536;1345100;1048576
portal;allgather;1;16;65536;1345877;1048576
portal;allgather;1;16;65536;1629923;1048576
portal;allgather;1;16;65536;1238329;1048576
portal;allgather;1;16;65536;1325484;1048576
portal;allgather;1;16;65536;1336165;1048576
portal;allgather;1;16;65536;1632388;1048576
portal;allgather;1;16;65536;1237074;1048576
portal;allgather;1;16;65536;1288705;1048576
portal;allgather;1;16;65536;1346636;1048576
portal;allgather;1;16;65536;1513680;1048576
portal;allgather;1;16;65536;1243102;1048576
portal;allgather;1;16;65536;1346010;1048576
portal;allgather;1;16;65536;1243322;1048576
portal;allgather;1;16;65536;1313088;1048576
portal;allgather;1;16;65536;1323240;1048576
portal;allgather;1;16;65536;1241433;1048576
portal;allgather;1;16;65536;1325553;1048576
portal;allgather;1;16;65536;1340399;1048576
portal;allgather;1;16;65536;1511527;1048576
portal;allgather;1;16;65536;1529472;1048576
portal;allgather;1;16;65536;1532238;1048576
portal;allgather;1;16;65536;1339524;1048576
portal;allgather;1;16;65536;1242148;1048576
portal;allgather;1;16;65536;1321176;1048576
portal;allgather;1;16;65536;1350229;1048576
portal;allgather;1;16;65536;1330575;1048576
portal;allgather;1;16;65536;1331779;1048576
portal;allgather;1;16;65536;1244269;1048576
portal;allgather;1;16;65536;1312970;1048576
portal;allgather;1;16;65536;1628795;1048576
portal;allgather;1;16;65536;1238693;1048576
portal;broadcast;1;16;4096;200143;4096
portal;broadcast;1;16;4096;200800;4096
portal;broadcast;1;16;4096;196601;4096
