abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
mailbox;allgather;1;4;120;101038;480
mailbox;allgather;1;4;120;95048;480
mailbox;allgather;1;4;120;93789;480
mailbox;allgather;1;4;120;94203;480
mailbox;allgather;1;4;120;104492;480
mailbox;allgather;1;4;120;99112;480
mailbox;allgather;1;4;120;101308;480
mailbox;allgather;1;4;120;101750;480
mailbox;allgather;1;4;120;105889;480
mailbox;allgather;1;4;120;99236;480
mailbox;allgather;1;4;120;94702;480
mailbox;allgather;1;4;120;106449;480
mailbox;allgather;1;4;120;105827;480
mailbox;allgather;1;4;120;94856;480
mailbox;allgather;1;4;120;105292;480
mailbox;allgather;1;4;120;100880;480
mailbox;allgather;1;4;120;109957;480
mailbox;allgather;1;4;120;95402;480
mailbox;allgather;1;4;120;104300;480
mailbox;allgather;1;4;120;107055;480
mailbox;allgather;1;4;120;101880;480
mailbox;allgather;1;4;120;106774;480
mailbox;allgather;1;4;120;104577;480
mailbox;allgather;1;4;120;95201;480
mailbox;allgather;1;4;120;106073;480
mailbox;allgather;1;4;120;105923;480
mailbox;allgather;1;5;120;125011;600
mailbox;allgather;1;5;120;123700;600
mailbox;allgather;1;5;120;125067;600
mailbox;allgather;1;5;120;128399;600
mailbox;allgather;1;5;120;131933;600
mailbox;allgather;1;5;120;130071;600
mailbox;allgather;1;5;120;128366;600
mailbox;allgather;1;5;120;126415;600
mailbox;allgather;1;5;120;130507;600
mailbox;allgather;1;5;120;130261;600
mailbox;allgather;1;5;120;128768;600
mailbox;allgather;1;5;120;121288;600
mailbox;allgather;1;5;120;124044;600
mailbox;allgather;1;5;120;127820;600
mailbox;allgather;1;5;120;121496;600
mailbox;allgather;1;5;120;128864;600
mailbox;allgather;1;5;120;125408;600
mailbox;allgather;1;5;120;121824;600
mailbox;allgather;1;5;120;129377;600
mailbox;allgather;1;5;120;130301;600
mailbox;allgather;1;5;120;128969;600
mailbox;allgather;1;5;120;130322;600
mailbox;allgather;1;5;120;125663;600
mailbox;allgather;1;5;120;121858;600
mailbox;allgather;1;5;120;122802;600
mailbox;allgather;1;5;120;123152;600
mailbox;allgather;1;5;120;125988;600
mailbox;allgather;1;5;120;121524;600
mailbox;allgather;1;5;120;125530;600
mailbox;allgather;1;5;120;123203;600
mailbox;allgather;1;5;120;127688;600
mailbox;allgather;1;5;120;122356;600
mailbox;allgather;1;5;120;123489;600
mailbox;allgather;1;5;120;119658;600
mailbox;allgather;1;5;120;124935;600
mailbox;allgather;1;5;120;121456;600
mailbox;allgather;1;5;120;131613;600
mailbox;allgather;1;5;120;128106;600
mailbox;allgather;1;5;120;123396;600
mailbox;allgather;1;5;120;128464;600
mailbox;allgather;1;5;120;135212;600
mailbox;allgather;1;6;120;144283;720
mailbox;allgather;1;6;120;145219;720
mailbox;allgather;1;6;120;159984;720
mailbox;allgather;1;6;120;161926;720
mailbox;allgather;1;6;120;145952;720
mailbox;allgather;1;6;120;147403;720
mailbox;allgather;1;6;120;149839;720
mailbox;allgather;1;6;120;153099;720
mailbox;allgather;1;6;120;152919;720
mailbox;allgather;1;6;120;159601;720
mailbox;allgather;1;6;120;162736;720
mailbox;allgather;1;6;120;149564;720
mailbox;allgather;1;6;120;155734;720
mailbox;allgather;1;6;120;159844;720
mailbox;allgather;1;6;120;153950;720
mailbox;allgather;1;6;120;152121;720
mailbox;allgather;1;6;120;150858;720
mailbox;allgather;1;6;120;153825;720
mailbox;allgather;1;6;120;146991;720
mailbox;allgather;1;6;120;155691;720
mailbox;allgather;1;6;120;160468;720
mailbox;allgather;1;6;120;145920;720
mailbox;allgather;1;6;120;153361;720
mailbox;allgather;1;6;120;162408;720
mailbox;allgather;1;6;120;154873;720
mailbox;allgather;1;6;120;151358;720
mailbox;allgather;1;6;120;162364;720
mailbox;allgather;1;6;120;154457;720
mailbox;allgather;1;6;120;151908;720
mailbox;allgather;1;6;120;163605;720
mailbox;allgather;1;6;120;162362;720
mailbox;allgather;1;6;120;140070;720
mailbox;allgather;1;6;120;145755;720
mailbox;allgather;1;6;120;150500;720
mailbox;allgather;1;6;120;145946;720
mailbox;allgather;1;6;120;159534;720
mailbox;allgather;1;6;120;159866;720
mailbox;allgather;1;6;120;159661;720
mailbox;allgather;1;6;120;159169;720
mailbox;allgather;1;6;120;147376;720
mailbox;allgather;1;6;120;145020;720
mailbox;allgather;1;7;120;190095;840
mailbox;allgather;1;7;120;184319;840
mailbox;allgather;1;7;120;188706;840
mailbox;allgather;1;7;120;176147;840
mailbox;allgather;1;7;120;189390;840
mailbox;allgather;1;7;120;184673;840
mailbox;allgather;1;7;120;193451;840
mailbox;allgather;1;7;120;185369;840
mailbox;allgather;1;7;120;178164;840
mailbox;allgather;1;7;120;184933;840
mailbox;allgather;1;7;120;184189;840
mailbox;allgather;1;7;120;184016;840
mailbox;allgather;1;7;120;184520;840
mailbox;allgather;1;7;120;185130;840
mailbox;allgather;1;7;120;181559;840
mailbox;allgather;1;7;120;184705;840
mailbox;allgather;1;7;120;189177;840
mailbox;allgather;1;7;120;180591;840
mailbox;allgather;1;7;120;183324;840
mailbox;allgather;1;7;120;176793;840
mailbox;allgather;1;7;120;188161;840
mailbox;allgather;1;7;120;180707;840
mailbox;allgather;1;7;120;177992;840
mailbox;allgather;1;7;120;185066;840
mailbox;allgather;1;7;120;191020;840
mailbox;allgather;1;7;120;182797;840
mailbox;allgather;1;7;120;191753;840
mailbox;allgather;1;7;120;191466;840
mailbox;allgather;1;7;120;182686;840
mailbox;allgather;1;7;120;189612;840
