abstraction;kernel;nioclusters;ncclusters;buffersize;latency;volume
portal;sather;0;1;16384;386400;16384
portal;sather;0;1;16384;386314;16384
portal;sather;0;1;16384;387575;16384
portal;sather;0;1;16384;386314;16384
portal;sather;0;1;16384;386300;16384
portal;sather;0;1;32768;761979;32768
portal;sather;0;1;32768;763037;32768
portal;sather;0;1;32768;762020;32768
portal;sather;0;1;32768;762126;32768
portal;sather;0;1;32768;762115;32768
portal;sather;0;1;32768;762161;32768
portal;sather;0;1;32768;762162;32768
portal;sather;0;1;32768;763300;32768
portal;sather;0;1;32768;762017;32768
portal;sather;0;1;32768;761976;32768
portal;sather;0;1;32768;760432;32768
portal;sather;0;1;32768;763303;32768
portal;sather;0;1;32768;762102;32768
portal;sather;0;1;32768;762007;32768
portal;sather;0;1;32768;761924;32768
portal;sather;0;1;32768;762042;32768
portal;sather;0;1;32768;763400;32768
portal;sather;0;1;32768;762087;32768
portal;sather;0;1;32768;716704;32768
portal;sather;0;1;32768;763185;32768
portal;sather;0;1;32768;762060;32768
portal;sather;0;1;32768;762115;32768
portal;sather;0;1;32768;762006;32768
portal;sather;0;1;32768;761968;32768
portal;sather;0;1;32768;762021;32768
portal;sather;0;1;32768;761918;32768
portal;sather;0;1;32768;762259;32768
portal;sather;0;1;32768;763356;32768
portal;sather;0;1;32768;762054;32768
portal;sather;0;1;32768;762089;32768
portal;sather;0;1;32768;762061;32768
portal;sather;0;1;32768;763428;32768
portal;sather;0;1;32768;762065;32768
portal;sather;0;1;32768;763428;32768
portal;sather;0;1;32768;762900;32768
portal;sather;0;1;32768;762104;32768
portal;sather;0;1;32768;762076;32768
portal;sather;0;1;32768;762081;32768
portal;sather;0;1;32768;763237;32768
portal;sather;0;1;32768;762131;32768
portal;sather;0;1;32768;763316;32768
portal;sather;0;1;32768;762035;32768
portal;sather;0;1;32768;763253;32768
portal;sather;0;1;32768;761917;32768
portal;sather;0;1;32768;762098;32768
portal;sather;0;1;32768;718060;32768
portal;sather;0;1;32768;763341;32768
portal;sather;0;1;32768;762176;32768
portal;sather;0;1;32768;761901;32768
portal;sather;0;1;32768;761224;32768
portal;sather;0;1;65536;1514872;65536
portal;sather;0;1;65536;1515911;65536
portal;sather;0;1;65536;1514717;65536
portal;sather;0;1;65536;1515693;65536
portal;sather;0;1;65536;1514621;65536
portal;sather;0;1;65536;1514432;65536
portal;sather;0;1;65536;1515911;65536
portal;sather;0;1;65536;1514814;65536
portal;sather;0;1;65536;1514639;65536
portal;sather;0;1;65536;1514597;65536
portal;sather;0;1;65536;1514790;65536
portal;sather;0;1;65536;1514597;65536
portal;sather;0;1;65536;1514611;65536
portal;sather;0;1;65536;1514814;65536
portal;sather;0;1;65536;1514906;65536
portal;sather;0;1;65536;1516028;65536
portal;sather;0;1;65536;1514827;65536
portal;sather;0;1;65536;1514722;65536
portal;sather;0;1;65536;1514828;65536
portal;sather;0;1;65536;1515764;65536
portal;sather;0;1;65536;1514637;65536
portal;sather;0;1;65536;1514716;65536
portal;sather;0;1;65536;1514704;65536
portal;sather;0;1;65536;1514766;65536
portal;sather;0;1;65536;1514653;65536
portal;sather;0;1;65536;1428242;65536
portal;sather;0;1;65536;1428053;65536
portal;sather;0;1;65536;1514699;65536
portal;sather;0;1;65536;1514850;65536
portal;sather;0;1;65536;1514715;65536
portal;sather;0;1;65536;1514700;65536
portal;sather;0;1;65536;1514634;65536
